nombre_pdv;PRODUCTO  1;PRODUCTO  10;PRODUCTO  100;PRODUCTO  101;PRODUCTO  102;PRODUCTO  103;PRODUCTO  104;PRODUCTO  105;PRODUCTO  106;PRODUCTO  107;PRODUCTO  108;PRODUCTO  109;PRODUCTO  11;PRODUCTO  110;PRODUCTO  111;PRODUCTO  112;PRODUCTO  113;PRODUCTO  114;PRODUCTO  115;PRODUCTO  116;PRODUCTO  117;PRODUCTO  118;PRODUCTO  119;PRODUCTO  12;PRODUCTO  120;PRODUCTO  121;PRODUCTO  122;PRODUCTO  123;PRODUCTO  124;PRODUCTO  125;PRODUCTO  126;PRODUCTO  127;PRODUCTO  128;PRODUCTO  129;PRODUCTO  13;PRODUCTO  130;PRODUCTO  131;PRODUCTO  132;PRODUCTO  133;PRODUCTO  134;PRODUCTO  135;PRODUCTO  136;PRODUCTO  137;PRODUCTO  138;PRODUCTO  139;PRODUCTO  14;PRODUCTO  140;PRODUCTO  141;PRODUCTO  142;PRODUCTO  143;PRODUCTO  144;PRODUCTO  145;PRODUCTO  146;PRODUCTO  147;PRODUCTO  149;PRODUCTO  15;PRODUCTO  150;PRODUCTO  151;PRODUCTO  152;PRODUCTO  153;PRODUCTO  154;PRODUCTO  155;PRODUCTO  156;PRODUCTO  157;PRODUCTO  158;PRODUCTO  159;PRODUCTO  16;PRODUCTO  161;PRODUCTO  162;PRODUCTO  163;PRODUCTO  164;PRODUCTO  165;PRODUCTO  166;PRODUCTO  167;PRODUCTO  168;PRODUCTO  169;PRODUCTO  17;PRODUCTO  170;PRODUCTO  171;PRODUCTO  172;PRODUCTO  173;PRODUCTO  174;PRODUCTO  175;PRODUCTO  176;PRODUCTO  177;PRODUCTO  178;PRODUCTO  179;PRODUCTO  18;PRODUCTO  180;PRODUCTO  181;PRODUCTO  182;PRODUCTO  183;PRODUCTO  184;PRODUCTO  185;PRODUCTO  186;PRODUCTO  187;PRODUCTO  188;PRODUCTO  189;PRODUCTO  19;PRODUCTO  190;PRODUCTO  191;PRODUCTO  192;PRODUCTO  193;PRODUCTO  194;PRODUCTO  195;PRODUCTO  196;PRODUCTO  197;PRODUCTO  198;PRODUCTO  199;PRODUCTO  2;PRODUCTO  20;PRODUCTO  200;PRODUCTO  201;PRODUCTO  202;PRODUCTO  203;PRODUCTO  204;PRODUCTO  205;PRODUCTO  206;PRODUCTO  207;PRODUCTO  208;PRODUCTO  209;PRODUCTO  21;PRODUCTO  210;PRODUCTO  211;PRODUCTO  212;PRODUCTO  213;PRODUCTO  214;PRODUCTO  215;PRODUCTO  216;PRODUCTO  217;PRODUCTO  218;PRODUCTO  219;PRODUCTO  22;PRODUCTO  220;PRODUCTO  221;PRODUCTO  222;PRODUCTO  223;PRODUCTO  224;PRODUCTO  23;PRODUCTO  24;PRODUCTO  25;PRODUCTO  26;PRODUCTO  262;PRODUCTO  267;PRODUCTO  268;PRODUCTO  27;PRODUCTO  277;PRODUCTO  28;PRODUCTO  282;PRODUCTO  283;PRODUCTO  284;PRODUCTO  29;PRODUCTO  3;PRODUCTO  30;PRODUCTO  300;PRODUCTO  301;PRODUCTO  303;PRODUCTO  304;PRODUCTO  306;PRODUCTO  307;PRODUCTO  308;PRODUCTO  309;PRODUCTO  31;PRODUCTO  311;PRODUCTO  312;PRODUCTO  313;PRODUCTO  314;PRODUCTO  315;PRODUCTO  316;PRODUCTO  317;PRODUCTO  318;PRODUCTO  319;PRODUCTO  32;PRODUCTO  320;PRODUCTO  321;PRODUCTO  322;PRODUCTO  323;PRODUCTO  324;PRODUCTO  325;PRODUCTO  327;PRODUCTO  328;PRODUCTO  329;PRODUCTO  33;PRODUCTO  330;PRODUCTO  331;PRODUCTO  332;PRODUCTO  333;PRODUCTO  334;PRODUCTO  335;PRODUCTO  336;PRODUCTO  337;PRODUCTO  338;PRODUCTO  339;PRODUCTO  34;PRODUCTO  340;PRODUCTO  341;PRODUCTO  342;PRODUCTO  343;PRODUCTO  344;PRODUCTO  345;PRODUCTO  346;PRODUCTO  347;PRODUCTO  348;PRODUCTO  349;PRODUCTO  35;PRODUCTO  350;PRODUCTO  351;PRODUCTO  352;PRODUCTO  353;PRODUCTO  354;PRODUCTO  355;PRODUCTO  356;PRODUCTO  357;PRODUCTO  358;PRODUCTO  359;PRODUCTO  36;PRODUCTO  360;PRODUCTO  361;PRODUCTO  362;PRODUCTO  363;PRODUCTO  364;PRODUCTO  365;PRODUCTO  366;PRODUCTO  367;PRODUCTO  368;PRODUCTO  369;PRODUCTO  37;PRODUCTO  370;PRODUCTO  371;PRODUCTO  372;PRODUCTO  373;PRODUCTO  374;PRODUCTO  375;PRODUCTO  376;PRODUCTO  377;PRODUCTO  378;PRODUCTO  379;PRODUCTO  38;PRODUCTO  381;PRODUCTO  383;PRODUCTO  384;PRODUCTO  388;PRODUCTO  389;PRODUCTO  39;PRODUCTO  393;PRODUCTO  395;PRODUCTO  396;PRODUCTO  397;PRODUCTO  398;PRODUCTO  399;PRODUCTO  4;PRODUCTO  40;PRODUCTO  400;PRODUCTO  401;PRODUCTO  402;PRODUCTO  403;PRODUCTO  404;PRODUCTO  405;PRODUCTO  406;PRODUCTO  407;PRODUCTO  408;PRODUCTO  409;PRODUCTO  41;PRODUCTO  410;PRODUCTO  411;PRODUCTO  412;PRODUCTO  413;PRODUCTO  414;PRODUCTO  415;PRODUCTO  416;PRODUCTO  42;PRODUCTO  420;PRODUCTO  422;PRODUCTO  423;PRODUCTO  43;PRODUCTO  436;PRODUCTO  437;PRODUCTO  438;PRODUCTO  44;PRODUCTO  446;PRODUCTO  447;PRODUCTO  448;PRODUCTO  449;PRODUCTO  45;PRODUCTO  46;PRODUCTO  47;PRODUCTO  48;PRODUCTO  49;PRODUCTO  5;PRODUCTO  50;PRODUCTO  51;PRODUCTO  53;PRODUCTO  54;PRODUCTO  55;PRODUCTO  56;PRODUCTO  57;PRODUCTO  58;PRODUCTO  59;PRODUCTO  6;PRODUCTO  60;PRODUCTO  61;PRODUCTO  62;PRODUCTO  63;PRODUCTO  64;PRODUCTO  65;PRODUCTO  66;PRODUCTO  67;PRODUCTO  68;PRODUCTO  69;PRODUCTO  7;PRODUCTO  70;PRODUCTO  71;PRODUCTO  72;PRODUCTO  73;PRODUCTO  74;PRODUCTO  75;PRODUCTO  76;PRODUCTO  77;PRODUCTO  78;PRODUCTO  79;PRODUCTO  8;PRODUCTO  80;PRODUCTO  81;PRODUCTO  82;PRODUCTO  83;PRODUCTO  84;PRODUCTO  85;PRODUCTO  86;PRODUCTO  87;PRODUCTO  88;PRODUCTO  89;PRODUCTO  9;PRODUCTO  90;PRODUCTO  91;PRODUCTO  92;PRODUCTO  93;PRODUCTO  94;PRODUCTO  95;PRODUCTO  96;PRODUCTO  97;PRODUCTO  98;PRODUCTO  99
punto de venta 61;0;169;0;1216;0;123;698;0;1;126;0;218;0;0;1983;0;115;3151;0;184;0;28;0;9;0;0;0;0;0;0;0;0;0;0;621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;776;0;0;0;0;0;0;0;0;0;104;0;0;113;0;0;0;0;0;96;0;57;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;0;0;212;286;0;0;0;0;0;0;38;31;86;0;1647;0;10;12;8;0;0;0;0;0;0;0;550;0;0;0;114;119;192;882;80;0;79;0;0;144;0;124;0;513;594;0;640;182;644;478;0;0;631;0;0;0;0;0;264;32;61;43;21;9;82;41;29;0;4;188;84;186;116;89;29;0;574;721;0;165;0;6;9;4;11;2;0;280;8;0;125;0;24;0;189;0;360;0;0;76;329;0;299;159;0;0;468;773;41;866;0;60;0;0;741;0;551;0;459;133;527;0;0;64;542;0;792;0;0;0;3;0;792;0;639;485;0;126;0;0;78;0;0;224;229;7;49;42;383;231;279;6;64;0;1;28;640;3;7;2;1;2;0;3;0;1;2;0;0;0;11;2;0;0;4;38361,00002;0;0;0;35903;9;0;7;0;0;1036;0;27;24270;0;14;4810;1676;9;0;5414;0;0;0;0;0;0;0;17;0;0;0;0;0;132;28;0;0;138;82;49;494;116;1874;1;0;0;0;555;340;83;249;259;30;411;72;341;26;43;86;216;699;284;287;171;155;820;58;151;1410;0;1679
punto de venta 62;0;83;0;330;0;3;269;0;0;218;0;110;0;0;995;0;16;1132;0;16;0;1;0;15;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;18;0;0;10;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;0;0;63;145;0;0;7;0;28;12;14;7;25;0;1128;0;2;0;0;0;0;0;0;0;0;0;163;1;0;0;57;34;98;233;56;0;24;0;0;41;0;55;0;193;169;0;241;17;50;37;0;0;171;0;0;0;0;0;127;2;4;11;0;0;3;2;0;0;0;59;36;51;44;42;36;0;47;224;0;29;2;1;2;3;1;0;0;97;6;0;34;0;7;0;9;0;47;0;0;25;32;0;39;23;0;0;80;159;4;243;0;0;0;0;132;0;102;0;90;26;156;0;0;0;90;0;131;0;0;0;0;0;132;0;94;57;0;39;0;0;0;0;0;33;21;0;10;8;126;28;18;2;16;0;0;3;267;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;17733;0;0;0;23705,4;19;10;29;0;0;374;0;4;11495;0;2;2589;1054;1;0;3538;0;0;0;0;0;0;0;6;0;0;0;0;0;77;0;0;153;52;14;5;43;17;282;0;0;0;0;9;80;34;34;35;35;89;4;36;0;11;29;22;435;31;22;21;22;13;146;117;398;0;434
punto de venta 63;0;109;0;181;0;22;125;0;1;166;0;92;0;0;346;0;36;609;0;40;0;9;0;17;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0;0;0;0;0;0;48;0;0;45;0;0;0;0;0;0;0;42;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;3;82;0;0;0;0;0;0;10;11;24;0;730;0;2;0;0;0;1;0;1;0;4;0;136;1;0;0;31;39;94;375;34;0;31;0;0;53;0;51;0;111;106;0;124;85;99;116;0;0;138;0;0;0;0;0;68;11;15;16;2;5;8;4;3;0;1;140;103;138;131;118;136;0;614;173;0;75;0;1;3;4;5;0;0;68;47;0;240;0;77;0;248;0;502;0;0;63;443;0;517;304;0;0;638;1001;6;154;0;63;0;47;830;0;727;0;832;158;94;0;0;71;806;0;982;0;0;0;37;0;872;0;938;703;0;362;0;0;60;0;0;126;71;1;12;22;98;74;58;2;11;0;1;0;406;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;15713;0;0;0;23420;10;9;8;0;0;189;0;3;7912;0;2;3147;1686;0;0;4210;0;0;0;0;0;0;0;19;0;0;0;0;0;10;1;0;2;3;10;20;61;46;243;0;0;0;0;15;8;10;2;7;0;4;0;5;0;0;1;1;452;3;2;0;3;16;3;15;140;0;306
punto de venta 64;0;189;0;290;0;23;150;0;1;144;0;158;0;0;366;0;66;572;0;60;0;6;0;23;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;0;0;0;0;0;0;0;0;0;61;0;0;100;0;0;0;0;0;36;0;47;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;0;0;64;102;0;0;0;0;6;0;16;5;21;0;512;0;3;0;0;9;0;0;0;0;0;0;137;0;0;0;43;55;96;473;27;0;34;0;0;52;0;71;0;133;166;0;146;114;161;183;0;0;183;0;0;0;0;0;84;2;6;12;20;17;15;3;5;0;1;182;163;188;142;130;163;0;775;294;0;110;0;4;16;6;15;4;0;78;156;0;388;0;159;0;465;0;723;0;0;79;596;0;834;620;0;0;860;1034;30;317;0;41;0;30;947;0;916;0;1190;281;80;0;0;97;982;0;1312;1;0;0;3;0;1149;0;1386;698;0;467;0;0;77;0;0;120;79;19;12;27;120;157;128;21;61;0;6;25;467;3;6;0;6;1;1;1;4;0;0;0;0;0;0;0;0;0;0;15495;0;0;0;28492;8;8;10;0;0;266;0;6;7982;0;356;6374;2981;3;0;6183;0;0;0;0;0;0;0;17;0;0;0;0;0;134;23;0;765;72;11;59;208;183;699;17;41;56;91;500;338;22;99;199;49;439;128;273;71;97;63;90;1161;173;62;59;90;1537;76;96;338;0;453
punto de venta 65;0;156;0;547;0;113;312;0;0;229;0;207;0;0;718;0;113;744;0;93;0;151;0;11;0;0;0;0;0;0;0;0;0;0;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;483;0;0;0;0;0;0;0;0;0;127;0;0;311;0;0;0;0;2;122;0;95;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;29;188;0;0;0;0;0;0;13;5;15;0;766;0;2;0;0;0;1;0;4;0;3;0;210;1;0;0;36;40;64;217;16;0;31;0;0;34;0;43;0;227;176;0;253;375;411;433;0;0;371;0;0;0;0;0;132;47;57;34;17;36;33;11;57;0;7;182;135;267;152;232;104;0;438;368;0;53;0;14;37;27;59;3;0;162;124;0;310;0;117;0;504;0;534;0;0;32;490;0;593;384;0;0;776;605;8;295;0;58;0;25;524;0;524;0;632;350;174;0;0;54;613;0;887;5;0;6;6;0;528;0;1165;461;0;326;0;0;45;0;0;262;169;26;65;75;216;319;236;15;98;0;4;16;1192;3;14;0;5;1;3;1;3;9;0;0;5;3;1;0;10;0;70;18935;0;0;0;6115;3;1;8;0;0;649;0;4;10335;0;192;9037;1101;4;0;8271;0;0;0;0;1;0;0;12;0;0;1;0;0;339;61;9;2389;157;13;156;275;236;814;45;115;167;245;1059;954;19;141;391;50;1023;188;480;62;49;186;136;2086;258;90;92;186;546;134;268;752;0;1118
punto de venta 66;0;276;0;2805;0;145;1588;0;1;371;0;483;0;0;5203;0;195;7905;0;243;0;25;0;136;0;0;0;0;0;0;0;0;0;0;457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1909;0;0;0;0;0;0;0;0;0;128;0;0;108;0;0;0;0;0;1;0;146;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;0;0;0;781;0;0;0;1;25;0;86;52;50;0;4138;0;16;10;9;0;0;0;0;0;0;0;821;0;0;0;123;155;290;1230;63;0;128;0;0;197;0;195;0;1443;1415;0;1284;172;516;432;0;0;1474;0;0;0;0;0;774;24;34;24;35;27;58;39;30;0;4;155;125;163;152;145;38;0;469;1790;0;122;0;5;17;29;20;0;0;955;5;0;80;0;5;0;127;0;329;0;0;89;360;0;333;234;0;0;461;1009;10;1043;0;30;0;0;914;0;489;0;524;122;981;0;0;0;809;0;890;0;0;0;0;0;843;0;599;478;0;206;0;0;0;0;0;444;295;4;41;25;928;304;255;5;34;0;4;0;1123;3;12;0;4;1;1;5;5;1;0;0;0;0;1;0;1;0;1;45847;0;0;0;52298;16;13;18;0;0;1402;0;16;49698;0;16;6216;1892;9;0;8889;0;0;0;0;0;0;0;17;0;0;0;0;0;110;1;0;0;105;104;150;528;269;2650;2;0;0;0;524;247;54;144;103;80;644;57;252;23;60;79;140;2242;249;80;77;132;429;65;116;3141;0;3659
punto de venta 67;0;24;0;577;0;96;297;0;1;205;0;172;0;0;1048;0;141;1020;0;110;0;27;0;41;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;703;0;0;0;0;0;0;0;0;0;73;0;0;75;0;0;0;0;0;23;0;101;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397;0;0;97;205;0;0;0;0;0;0;35;31;48;0;2878;0;2;6;8;0;0;0;1;0;1;0;290;1;0;0;94;106;215;801;77;0;55;0;0;94;0;100;0;290;354;0;387;76;138;157;0;0;545;0;0;0;0;0;278;18;34;66;12;18;7;7;21;0;6;83;64;91;56;71;24;0;302;520;0;95;4;4;10;4;9;0;0;208;32;0;172;0;26;0;173;0;204;0;0;75;271;0;306;239;0;0;287;358;14;78;0;9;0;22;363;0;321;0;410;211;227;0;0;39;356;0;535;7;0;0;3;0;366;0;490;220;0;192;0;0;7;0;0;109;87;11;13;14;328;104;84;28;78;1;6;0;1440;0;28;0;5;15;4;9;5;4;0;0;0;1;0;1;1;1;0;34229;0;0;0;0;26;14;9;0;0;517;0;10;17613;0;26;13871;0;3;0;9984;0;0;0;0;0;0;0;19;0;0;0;0;0;85;11;0;97;21;17;14;92;50;439;3;0;3;5;122;150;1;19;53;16;143;31;79;11;14;20;32;1996;33;30;10;33;557;54;75;605;0;1100
punto de venta 68;0;498;0;611;0;3;561;0;0;636;0;348;0;0;1010;0;8;1159;0;4;0;0;0;130;0;0;0;0;0;0;0;0;0;0;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;932;0;0;0;0;0;0;0;0;0;12;0;0;32;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;0;0;55;274;0;0;0;0;0;0;49;78;39;0;2629;0;7;9;10;0;0;0;0;0;1;0;349;0;0;0;121;111;299;928;73;0;70;0;0;143;0;145;0;395;307;0;456;46;64;88;0;0;588;0;0;0;0;0;262;2;1;4;0;2;13;3;0;0;0;105;90;109;68;75;10;0;61;883;0;6;1;5;6;5;11;3;0;248;54;0;97;0;54;0;201;0;90;0;0;12;62;0;120;75;0;0;115;153;0;901;0;0;0;0;61;0;115;0;135;98;287;0;0;7;95;0;163;0;0;0;0;0;73;0;275;34;0;41;0;0;0;0;0;14;8;4;12;17;370;46;12;3;12;0;1;21;904;0;4;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;42888;0;0;0;25009;3;1;4;0;0;855;0;5;20198;0;103;16760;2602;9;0;12023;0;0;0;0;0;0;0;20;0;0;0;0;0;46;0;0;109;4;35;43;128;135;473;0;0;0;0;17;18;28;4;14;2;20;5;15;3;9;5;11;2545;10;5;2;9;19;70;43;892;0;1591
punto de venta 69;0;279;0;1530;0;365;1153;0;5;559;0;670;0;0;3402;0;501;3642;0;489;0;11;0;65;0;0;0;0;0;0;0;0;0;0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1829;0;0;0;0;0;0;0;0;0;22;0;0;43;0;0;0;0;0;1;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;0;0;6;647;0;0;0;1;35;0;59;33;47;0;4324;0;6;10;7;0;9;0;7;0;8;0;794;5;0;0;114;111;250;397;91;0;126;0;0;131;0;157;0;1075;798;0;1076;84;144;137;0;0;1068;0;0;0;0;0;513;13;19;14;0;0;5;6;1;0;0;55;45;45;51;45;25;0;118;1241;0;35;6;2;1;4;2;0;0;726;3;0;62;0;8;0;32;0;107;0;0;49;109;0;87;49;0;0;135;290;3;1139;0;0;0;0;210;0;119;0;202;46;594;0;0;0;200;0;232;0;0;0;0;0;256;0;223;83;0;68;0;0;0;0;0;69;25;0;35;25;655;99;63;2;3;0;1;2;1154;0;8;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;55290;0;0;0;17037;19;18;34;0;0;975;0;13;45514;0;36;9463;1004;3;0;11783;0;0;0;0;0;0;0;24;0;0;0;0;0;27;2;0;0;5;105;11;137;42;941;13;13;30;33;67;218;96;29;41;12;197;56;21;28;35;18;13;1925;40;24;11;15;1;25;43;2018;0;3413
punto de venta 7;0;667;0;849;0;186;376;0;1;302;0;130;0;0;1528;0;107;2905;0;195;0;26;0;6;0;0;0;0;0;0;0;0;0;0;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732;0;0;0;0;0;0;0;0;0;8;0;0;13;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;0;0;166;45;0;0;0;0;0;0;45;34;85;0;525;0;56;18;43;0;0;0;0;0;0;0;627;1;0;0;55;90;134;609;123;0;78;0;0;55;0;99;0;526;609;0;1085;21;27;25;0;0;947;0;0;0;0;0;452;15;19;19;0;1;27;7;0;0;10;14;4;14;13;7;55;0;280;1710;0;41;0;4;7;7;7;1;0;190;88;0;143;0;76;0;197;0;241;0;0;19;320;0;212;164;0;0;64;424;1;2451;0;0;0;3;311;0;506;0;233;27;823;0;0;2;382;0;542;0;0;0;0;0;422;0;622;290;0;204;0;0;2;0;0;45;15;6;8;5;739;10;11;0;9;0;1;0;1846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33629;0;0;0;16143;0;0;0;0;0;1149;0;1;28395;0;70;5113;3275;6;0;9513;0;0;0;0;0;0;0;34;0;0;0;0;0;24;0;0;144;7;23;231;451;263;1154;0;0;0;0;89;74;35;5;47;10;63;22;29;13;13;17;17;1248;18;16;18;16;99;19;13;783;0;2875
punto de venta 70;0;95;0;610;0;53;438;0;10;155;0;186;0;0;2373;0;48;2462;0;66;0;7;0;11;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;0;0;0;0;0;0;0;0;0;5;0;0;18;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;0;0;69;196;0;0;0;0;21;0;50;29;49;0;1105;0;5;9;0;0;1;0;0;0;2;0;202;2;0;0;92;79;220;756;82;0;86;0;0;150;0;121;0;328;379;0;329;40;151;119;0;8;339;0;0;0;0;0;215;13;22;0;0;0;3;1;0;0;0;54;49;54;57;50;26;0;85;420;0;15;1;0;0;0;0;0;0;176;4;0;12;0;2;0;8;0;51;0;0;27;43;0;38;21;0;0;56;162;0;435;0;0;0;0;144;0;110;0;74;5;250;0;0;0;93;0;133;2;0;0;0;0;136;0;106;82;0;16;0;0;0;0;0;33;18;0;33;26;220;53;37;0;0;0;0;2;346;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25924;0;0;0;20496;6;6;12;0;0;546;0;4;21761;0;115;1904;1160;7;0;2486;0;0;0;0;0;0;0;9;0;0;0;0;0;15;0;0;0;5;33;3;48;13;446;0;0;0;0;6;8;22;2;1;4;6;0;2;0;1;3;2;450;5;3;1;6;34;15;18;740;0;960
punto de venta 71;0;782;0;855;0;254;713;0;9;748;0;485;0;0;1788;0;212;1289;0;217;0;27;0;83;0;0;0;0;0;0;0;0;0;0;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;0;0;0;95;0;0;174;0;0;0;0;5;117;0;194;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413;0;0;30;455;0;0;0;0;2;0;91;67;67;4;4528;0;6;11;5;0;1;0;16;0;7;0;572;1;0;0;158;150;240;1300;64;0;68;0;0;132;0;112;0;609;543;0;684;210;260;291;0;0;794;0;0;0;0;0;292;11;15;68;31;41;78;15;90;0;12;92;77;107;60;93;59;0;319;1336;0;64;1;7;13;15;24;0;0;371;38;0;191;0;51;0;253;0;365;0;0;72;339;0;390;277;0;0;422;603;26;1348;0;26;0;31;549;0;468;0;534;169;367;0;0;69;541;0;785;1;0;0;4;0;525;0;777;415;0;225;0;0;43;0;0;227;173;15;14;19;545;260;212;18;46;1;4;10;1318;1;21;2;2;1;1;4;0;1;0;0;0;0;0;0;0;0;1;61425;0;0;0;7658;26;10;17;0;0;1010;0;9;31894;0;199;21497;1317;0;0;16552;0;12;289;33;664;302;17;29;37;415;1122;54;52;490;97;1;1368;180;40;311;687;524;1909;51;152;88;282;1173;881;46;198;346;70;1196;285;651;180;170;191;243;3100;424;170;146;217;845;259;456;1475;0;3123
punto de venta 72;0;223;0;748;0;64;550;0;1;243;0;313;0;0;1345;0;51;1560;0;71;0;32;0;63;0;0;0;0;0;0;0;0;0;0;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;765;0;0;0;0;0;0;0;0;0;72;0;0;110;0;0;0;0;1;48;0;109;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;0;0;32;142;0;0;0;3;6;0;41;62;29;0;2497;0;11;1;7;0;1;0;1;0;1;0;260;1;0;0;82;84;158;611;50;0;72;0;0;110;0;91;0;406;482;0;453;135;247;265;0;0;583;0;0;0;0;0;333;20;17;26;26;22;33;9;54;0;6;75;58;73;59;72;49;0;434;694;0;77;2;14;0;18;27;1;0;93;19;0;195;0;27;0;180;0;343;0;0;76;385;0;360;323;0;0;417;516;37;805;0;41;0;41;554;0;360;0;505;119;356;0;0;51;497;0;719;3;0;0;6;0;566;0;584;381;0;243;0;0;51;0;0;159;138;12;13;16;450;245;174;18;54;0;2;22;1006;0;16;0;6;0;2;4;3;0;0;0;0;0;0;0;0;0;0;25070;0;0;0;16346;25;19;27;0;85;832;0;11;18849;0;223;7981;1921;0;0;8601;0;7;151;24;301;66;4;20;10;196;623;21;26;195;38;0;34;90;43;146;417;318;1310;14;16;35;97;545;364;16;123;181;62;615;135;249;78;89;90;108;1776;265;135;70;104;584;86;145;1020;0;1955
punto de venta 73;0;201;0;1375;0;16;989;0;3;409;0;392;0;0;3027;0;23;4258;0;20;0;0;0;56;0;0;0;0;0;0;0;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;877;0;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;0;0;5;413;0;0;0;0;40;3;81;69;59;0;3420;0;1;1;19;0;0;0;0;0;0;0;514;0;0;0;140;147;382;1256;121;0;135;0;0;129;0;195;0;563;523;0;671;47;112;96;0;0;621;0;0;0;0;0;293;4;9;0;0;0;0;0;1;0;0;65;56;58;53;64;34;0;71;799;0;7;0;0;0;6;4;0;0;458;6;0;26;0;9;0;18;0;96;0;0;5;72;0;84;26;0;0;86;-79659592;3;1260;0;0;0;0;160;0;106;0;142;30;372;0;0;3;82;0;148;0;0;1;0;0;150;0;200;77;0;37;0;0;0;0;0;8;2;0;20;15;400;23;28;0;0;0;0;8;665;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;38212;0;0;0;57992;3;0;11;0;0;955;0;1;32423;0;41;4545;2477;5;0;6312;0;0;0;0;0;0;0;9;0;0;0;0;0;3;0;0;0;0;126;0;4;1;20;0;0;0;0;2;1;3;0;0;1;0;0;2;0;0;0;0;772;0;0;0;3;0;5;4;1733;0;2848
